category,reason,occurrence_count,kind,sha256,source_representative,output_file,clip_top,clip_margin,clip_arrows,clip_other_gameplay,clip_live_action,clip_non_game,vision_faces,vision_humans
03_live_action_real_people,vision_or_live_action,3,image,57deb51a6b4398aa1ab740fb2fbdec7373be9946b118f3f07deff0f5613e0e10,page_1083595128159871/images/ad_1278337273934835_image_6e72b6225d11.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1278337273934835__sha_57deb51a6b43__ad_1278337273934835_image_6e72b6225d11.jpg,live_action,0.3914948105812073,0.15601269900798798,0.1964890956878662,0.5879839062690735,0.05951426923274994,2,2
03_live_action_real_people,vision_or_live_action,3,image,5f6adee97c3593c61c3ec603a4ab8aef3e8cf42c317f72110bf72245c224f516,page_1083595128159871/images/ad_1282124117056564_image_4056efec667e.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1282124117056564__sha_5f6adee97c35__ad_1282124117056564_image_4056efec667e.jpg,arrows,0.06905114650726318,0.38357141613960266,0.1602531224489212,0.3145202696323395,0.14165519177913666,2,1
01_arrows,arrow_maze_or_clip,3,image,137ed381e901fb9eea625c16863513f7d9d23d1adaa616419e00002d92d568c3,page_1083595128159871/images/ad_1291414669727174_image_3fef28b02770.jpg,01_arrows/x0003__page_1083595128159871__ad_1291414669727174__sha_137ed381e901__ad_1291414669727174_image_3fef28b02770.jpg,arrows,0.09029284119606018,0.45252618193626404,0.36223334074020386,0.05112995207309723,0.13411054015159607,0,0
01_arrows,arrow_maze_or_clip,3,image,a092aa07bd98824ff2fac3fbecfe60f76eb4ab90fcb6637ab2ab7e7cafe54e84,page_1083595128159871/images/ad_1298524528542431_image_82c31a8ba5a2.jpg,01_arrows/x0003__page_1083595128159871__ad_1298524528542431__sha_a092aa07bd98__ad_1298524528542431_image_82c31a8ba5a2.jpg,arrows,0.667523592710495,0.8092985153198242,0.14177492260932922,0.011590398848056793,0.037336066365242004,0,0
03_live_action_real_people,vision_or_live_action,3,image,61787950534173e1958d3f69cd73a278547f993527de2158ffd5196d28c24997,page_1083595128159871/images/ad_1302205718644026_image_6b6b32fea2ce.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1302205718644026__sha_617879505341__ad_1302205718644026_image_6b6b32fea2ce.jpg,live_action,0.7694233357906342,0.03934648633003235,0.07171550393104553,0.8411388397216797,0.04779922217130661,0,2
03_live_action_real_people,vision_or_live_action,3,image,3493be92081fd263f0be5dade0f7885bc616ab8ae12d304faf221720368eb2b2,page_1083595128159871/images/ad_1303499847876186_image_1134a5ec5b90.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1303499847876186__sha_3493be92081f__ad_1303499847876186_image_1134a5ec5b90.jpg,live_action,0.7580680474638939,0.04969734326004982,0.06936243921518326,0.8274304866790771,0.053509682416915894,1,1
02_other_gameplay,strong_other_gameplay_clip,3,image,279caa812aefac76500e84889c74104d5a27bc26cb899f8c8aeedb2f6c38ac6e,page_1083595128159871/images/ad_1303635721755174_image_4a43d33af1a6.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1303635721755174__sha_279caa812aef__ad_1303635721755174_image_4a43d33af1a6.jpg,other_gameplay,0.1331312656402588,0.3728693723678589,0.5060006380081177,0.04911244288086891,0.07201749831438065,0,0
01_arrows,arrow_maze_or_clip,3,image,5ba57ae30cd3cb4f02a14667e003e9a9ac214fbca9e1915dae68d0890e2f6278,page_1083595128159871/images/ad_1303815325174708_image_35c732919bfe.jpg,01_arrows/x0003__page_1083595128159871__ad_1303815325174708__sha_5ba57ae30cd3__ad_1303815325174708_image_35c732919bfe.jpg,arrows,0.75285554677248,0.845672070980072,0.09281652420759201,0.01584024727344513,0.04567114636301994,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,03126a24a5a387701362cb410b8af972fe73cce267b332beb14cd430937ad7d7,page_1083595128159871/images/ad_1306743671191009_image_50172d74bf4f.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1306743671191009__sha_03126a24a5a3__ad_1306743671191009_image_50172d74bf4f.jpg,arrows,0.020558089017868042,0.33707761764526367,0.31651952862739563,0.07280407100915909,0.2735987603664398,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,ddad4e8d28588778cedcfd26d50947648f4a164147034b5ed759695cdab9aae7,page_1083595128159871/images/ad_1309401837615245_image_1e96fafdb97d.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1309401837615245__sha_ddad4e8d2858__ad_1309401837615245_image_1e96fafdb97d.jpg,other_gameplay,0.26442545652389526,0.09289449453353882,0.5313570499420166,0.10881682485342026,0.26693159341812134,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,d1d6d2c6ce23f1a4448ce6c71632e741e6459815657bfa2a9562043c85995ba2,page_1083595128159871/images/ad_1309506220830210_image_1dce3aea5911.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1309506220830210__sha_d1d6d2c6ce23__ad_1309506220830210_image_1dce3aea5911.jpg,arrows,0.028107047080993652,0.3091050386428833,0.2236562818288803,0.28099799156188965,0.18624065816402435,0,0
01_arrows,arrow_maze_or_clip,3,image,d88399bc007328eb3d6dfaf4b7af16b6d7e526c7ec2a53e4dec352931ca48ada,page_1083595128159871/images/ad_1310009794137993_image_4e1692e375eb.jpg,01_arrows/x0003__page_1083595128159871__ad_1310009794137993__sha_d88399bc0073__ad_1310009794137993_image_4e1692e375eb.jpg,arrows,0.14760905504226685,0.4444941580295563,0.29688510298728943,0.06079380214214325,0.19782687723636627,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,b7ac8832510acb67ec3337a69d306604ed59f8575c2656367ff159435e2c1f54,page_1083595128159871/images/ad_1310560357465783_image_f7ab7027d761.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1310560357465783__sha_b7ac8832510a__ad_1310560357465783_image_f7ab7027d761.jpg,non_game,0.04720136523246765,0.11120836436748505,0.129910409450531,0.35583993792533875,0.4030413031578064,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,0cc9676e3de537a402a49acc9a1097469c04f198843fcb1bca3de75e867ce816,page_1083595128159871/images/ad_1312056557807581_image_675d6e8bbf6a.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1312056557807581__sha_0cc9676e3de5__ad_1312056557807581_image_675d6e8bbf6a.jpg,non_game,0.02451041340827942,0.32052353024482727,0.18117257952690125,0.153269961476326,0.3450339436531067,0,0
01_arrows,arrow_maze_or_clip,3,image,cf4a9d5835406b470eb18b8b6e65d1e16bb103214fed8a0ed62296c7bbba3b62,page_1083595128159871/images/ad_1316065579947419_image_7d46825dd6c9.jpg,01_arrows/x0003__page_1083595128159871__ad_1316065579947419__sha_cf4a9d583540__ad_1316065579947419_image_7d46825dd6c9.jpg,non_game,0.19572222232818604,0.21170318126678467,0.19980388879776,0.1810675859451294,0.4074254035949707,0,0
01_arrows,arrow_maze_or_clip,3,image,281519cde3ac92e10bb2c8ef03a7071a4db3d43e8a67a5467051dc9814d2ef6f,page_1083595128159871/images/ad_1316738367301088_image_1ff6ef76f9dd.jpg,01_arrows/x0003__page_1083595128159871__ad_1316738367301088__sha_281519cde3ac__ad_1316738367301088_image_1ff6ef76f9dd.jpg,arrows,0.19996580481529236,0.4471053183078766,0.14995402097702026,0.15580110251903534,0.24713951349258423,0,0
01_arrows,arrow_maze_or_clip,3,image,502f0f7adc534f929d6e59aa323daa65c35d9556cd6aad75d1963021fc05547d,page_1083595128159871/images/ad_1316789917297049_image_43a46ebf0737.jpg,01_arrows/x0003__page_1083595128159871__ad_1316789917297049__sha_502f0f7adc53__ad_1316789917297049_image_43a46ebf0737.jpg,non_game,0.44627727568149567,0.14012561738491058,0.14685843884944916,0.11988025158643723,0.5931357145309448,0,0
01_arrows,arrow_maze_or_clip,3,image,f171f41ef1652947a4fe44b43ecc868c330324234a36fbd118d35ef6cbc0e8fe,page_1083595128159871/images/ad_1317525917147506_image_afbced034b8f.jpg,01_arrows/x0003__page_1083595128159871__ad_1317525917147506__sha_f171f41ef165__ad_1317525917147506_image_afbced034b8f.jpg,arrows,0.7984161227941513,0.878450334072113,0.08003421127796173,0.01549375057220459,0.026021739467978477,0,0
01_arrows,arrow_maze_or_clip,3,image,fc13f2ca67054d5dff35955d9012fb03f5d7a42091106197e6db0b79df64ee29,page_1083595128159871/images/ad_1318503990406969_image_f48f20efa6dd.jpg,01_arrows/x0003__page_1083595128159871__ad_1318503990406969__sha_fc13f2ca6705__ad_1318503990406969_image_f48f20efa6dd.jpg,arrows,0.18377459049224854,0.4798318147659302,0.29605722427368164,0.08440655469894409,0.13970442116260529,0,0
01_arrows,arrow_maze_or_clip,3,image,acef2e5ad89d46f84f1b4916d6017db3cb6f0a215e56fd482dfb650d8c75aa7e,page_1083595128159871/images/ad_1318871910340531_image_306c635ffe83.jpg,01_arrows/x0003__page_1083595128159871__ad_1318871910340531__sha_acef2e5ad89d__ad_1318871910340531_image_306c635ffe83.jpg,arrows,0.745527371764183,0.8437832593917847,0.09825588762760162,0.016243528574705124,0.041717350482940674,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,1bb3bf3c83a98c3b4e237bde76cfb8aad239fe5ae7bcd7b26260cc5d087e187e,page_1083595128159871/images/ad_1319629603022447_image_b0ea0946b1b4.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1319629603022447__sha_1bb3bf3c83a9__ad_1319629603022447_image_b0ea0946b1b4.jpg,other_gameplay,0.5723193809390068,0.11839164048433304,0.6907110214233398,0.10234199464321136,0.08855526149272919,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,25151bc826e776970b26f39df648a09f82d25ee8b22dafc4f2c9919cedb37501,page_1083595128159871/images/ad_1324297089891361_image_9dc1c8a50625.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1324297089891361__sha_25151bc826e7__ad_1324297089891361_image_9dc1c8a50625.jpg,live_action,0.22029444575309753,0.08236539363861084,0.1646890938282013,0.4866199791431427,0.26632553339004517,0,0
01_arrows,arrow_maze_or_clip,3,image,b6a5d4c931987800b6d5825546bb1f99281e943c4f6f9ff2f4e1e119d73d4c70,page_1083595128159871/images/ad_1325427953025415_image_15fb4f2a6861.jpg,01_arrows/x0003__page_1083595128159871__ad_1325427953025415__sha_b6a5d4c93198__ad_1325427953025415_image_15fb4f2a6861.jpg,arrows,0.07247212529182434,0.3402719795703888,0.20044834911823273,0.26779985427856445,0.1914798468351364,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,7c3c03605da4cc9b1d6b0808020fe7875c6f58da415ab5bf109d5c7d323974ef,page_1083595128159871/images/ad_1330129758627433_image_21ef56b6c31c.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1330129758627433__sha_7c3c03605da4__ad_1330129758627433_image_21ef56b6c31c.jpg,non_game,0.0035895705223083496,0.14489516615867615,0.1698068082332611,0.3408542275428772,0.34444379806518555,0,0
01_arrows,arrow_maze_or_clip,3,image,5cba5fe3f0b10164a7fa1099b49ab11f67e3fa1bd959a257692e586edc1efde7,page_1083595128159871/images/ad_1334018728696329_image_090887946ba4.jpg,01_arrows/x0003__page_1083595128159871__ad_1334018728696329__sha_5cba5fe3f0b1__ad_1334018728696329_image_090887946ba4.jpg,arrows,0.20369020104408264,0.5481939315795898,0.3445037305355072,0.035813719034194946,0.0714886263012886,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,6f1166df1526777aaff369234e8f63ed6640173caf0b9bc3cd27a8704f6060a4,page_1083595128159871/images/ad_1334148894875438_image_8bc40adba8b1.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1334148894875438__sha_6f1166df1526__ad_1334148894875438_image_8bc40adba8b1.jpg,non_game,0.02087610960006714,0.21256832778453827,0.15445512533187866,0.30605021119117737,0.3269263207912445,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,2fc69109298ca6b01d2f5c45ba15258a950e56d5c64fecb26fd83d4abdc10b65,page_1083595128159871/images/ad_1335364754685538_image_387b8d6817ff.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1335364754685538__sha_2fc69109298c__ad_1335364754685538_image_387b8d6817ff.jpg,arrows,0.02261236310005188,0.4640352725982666,0.4414229094982147,0.04822571948170662,0.04631612077355385,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,f62f9b4063a8cf17661c9f4643ee9ee447ba4512a2c20b2f58660fe8b041febf,page_1083595128159871/images/ad_1347898133984548_image_9648e0d4ab05.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1347898133984548__sha_f62f9b4063a8__ad_1347898133984548_image_9648e0d4ab05.jpg,other_gameplay,0.3071762025356293,0.24082908034324646,0.5480052828788757,0.10171358287334442,0.10945199429988861,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,1c83f73afcd2b251ab11a1307b17b6decaf06c0839c7dbd8979e136cd41ac938,page_1083595128159871/images/ad_1363972539056360_image_689813dc2d95.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1363972539056360__sha_1c83f73afcd2__ad_1363972539056360_image_689813dc2d95.jpg,non_game,0.13694638013839722,0.1579132229089737,0.20796066522598267,0.24858984351158142,0.38553622364997864,0,0
03_live_action_real_people,vision_or_live_action,3,image,975ed18b5e8fc751c8e52c5707fff045376850a59f1693411e567cf0b4d3247d,page_1083595128159871/images/ad_1366117128895847_image_950d278a8782.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1366117128895847__sha_975ed18b5e8f__ad_1366117128895847_image_950d278a8782.jpg,live_action,0.6821520999073982,0.05298676714301109,0.0971604511141777,0.7793125510215759,0.07054027915000916,2,2
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,f2bab96d859018c6f190ceea7189120a5e09ef6db8da34fbe89924dcd6640ae7,page_1083595128159871/images/ad_1369139125322085_image_57445db6a3ba.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1369139125322085__sha_f2bab96d8590__ad_1369139125322085_image_57445db6a3ba.jpg,non_game,0.33965490758419037,0.14279934763908386,0.1788150817155838,0.15991562604904175,0.5184699892997742,0,0
01_arrows,arrow_maze_or_clip,3,image,18b1f30b50bdfaf909761629e8fd4fe2987a4f78f8dddb6207ace2e5614639d7,page_1083595128159871/images/ad_1375942181035658_image_957d36ef40eb.jpg,01_arrows/x0003__page_1083595128159871__ad_1375942181035658__sha_18b1f30b50bd__ad_1375942181035658_image_957d36ef40eb.jpg,arrows,0.6769718527793884,0.7977811694145203,0.12080931663513184,0.03240085393190384,0.04900868237018585,0,0
01_arrows,arrow_maze_or_clip,3,image,a86719d002b1b9a613510190980279715994f68889036497543f869cc10c2e11,page_1083595128159871/images/ad_1379350107376468_image_3fb4888754f9.jpg,01_arrows/x0003__page_1083595128159871__ad_1379350107376468__sha_a86719d002b1__ad_1379350107376468_image_3fb4888754f9.jpg,arrows,0.38103555142879486,0.6230053901672363,0.24196983873844147,0.03614950552582741,0.09887533634901047,0,0
01_arrows,arrow_maze_or_clip,3,image,6de77faa0180e539bdfd476161644b85159edeb63c737d8de0a4a76d9425772f,page_1083595128159871/images/ad_1380877930613226_image_39800a79078e.jpg,01_arrows/x0003__page_1083595128159871__ad_1380877930613226__sha_6de77faa0180__ad_1380877930613226_image_39800a79078e.jpg,arrows,0.24846211075782776,0.5754871368408203,0.32702502608299255,0.028615228831768036,0.0688725933432579,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,b59fe4cc181be4f0c04ad967eb6ef561ba00277ae2292d855f226ca019039611,page_1083595128159871/images/ad_1392665129589711_image_31a1a9043122.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1392665129589711__sha_b59fe4cc181b__ad_1392665129589711_image_31a1a9043122.jpg,other_gameplay,0.6108575165271759,0.13992878794670105,0.750786304473877,0.054091911762952805,0.055193010717630386,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,a634c3fb43bfebb6b763e0f1f1d9d50546b52120922e2f51147cf3f032fbd43d,page_1083595128159871/images/ad_1405832794762164_image_3630c01ef6ae.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1405832794762164__sha_a634c3fb43bf__ad_1405832794762164_image_3630c01ef6ae.jpg,other_gameplay,0.10434138774871826,0.400681734085083,0.5050231218338013,0.032544996589422226,0.0617501325905323,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,3e8b67f5d100101bd01bb7a17b3cc2eba6626199707eeb272a2366a94e9af1c2,page_1083595128159871/images/ad_1426109899205348_image_8d20a8392b9c.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1426109899205348__sha_3e8b67f5d100__ad_1426109899205348_image_8d20a8392b9c.jpg,non_game,0.21586477756500244,0.19648092985153198,0.2257445752620697,0.1361650973558426,0.44160935282707214,0,0
03_live_action_real_people,vision_or_live_action,3,image,4300d8cf8f036b2a1a4e277a1e6cbb5aff1950c766171b020fc33caa0056bf03,page_1083595128159871/images/ad_1428404105973210_image_17a086ef1f7b.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1428404105973210__sha_4300d8cf8f03__ad_1428404105973210_image_17a086ef1f7b.jpg,live_action,0.5039620995521545,0.08702602237462997,0.159390389919281,0.6633524894714355,0.09023112058639526,1,1
01_arrows,arrow_maze_or_clip,3,image,c1d2b2d5534d1814d971ea7915af8daefcbee5324f3fbd3dc4dcd4b9e7e0402d,page_1083595128159871/images/ad_1483280543069866_image_a5b2f1ae0284.jpg,01_arrows/x0003__page_1083595128159871__ad_1483280543069866__sha_c1d2b2d5534d__ad_1483280543069866_image_a5b2f1ae0284.jpg,arrows,0.1901240348815918,0.5068495273590088,0.316725492477417,0.042882002890110016,0.13354304432868958,0,0
03_live_action_real_people,vision_or_live_action,3,image,029aa2578132ed910dd8d51456591eef48db20d8a5abdfe583e3abdafe3e6ad0,page_1083595128159871/images/ad_1484886473109575_image_5546059ef723.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1484886473109575__sha_029aa2578132__ad_1484886473109575_image_5546059ef723.jpg,live_action,0.7145841494202614,0.07742878049612045,0.0707617700099945,0.7920129299163818,0.05979641526937485,1,1
01_arrows,arrow_maze_or_clip,3,image,287fc57e485e2fbc266f5001f43c5bf8eeab8e655a8f93adae5f59b4cd750ba2,page_1083595128159871/images/ad_1485538596371808_image_f5839a7ae125.jpg,01_arrows/x0003__page_1083595128159871__ad_1485538596371808__sha_287fc57e485e__ad_1485538596371808_image_f5839a7ae125.jpg,arrows,0.649559497833252,0.7911753058433533,0.14161580801010132,0.019366437569260597,0.04784247279167175,0,0
01_arrows,arrow_maze_or_clip,3,image,b11bd9b76624cb779359db46ffe2e5d9849c194fd8a6665b7147ffa873eee722,page_1083595128159871/images/ad_1490156769320583_image_007ebada2f45.jpg,01_arrows/x0003__page_1083595128159871__ad_1490156769320583__sha_b11bd9b76624__ad_1490156769320583_image_007ebada2f45.jpg,arrows,0.4934144765138626,0.6808750629425049,0.18746058642864227,0.03668510168790817,0.09497928619384766,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,7b82d7ce3cac833274c2ff7ffd1f31bd58a3e7a1c4cf20271bebb2ab9f0df07e,page_1083595128159871/images/ad_1493620838735764_image_bd4cc0833aad.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1493620838735764__sha_7b82d7ce3cac__ad_1493620838735764_image_bd4cc0833aad.jpg,other_gameplay,0.35414206981658936,0.18799090385437012,0.5421329736709595,0.14197450876235962,0.1279015988111496,0,0
01_arrows,arrow_maze_or_clip,3,image,dc729eb5f4581207696f69ff4ba7fe800893fe4983a4b66afd5cfab501274f61,page_1083595128159871/images/ad_1503102247951737_image_dbf3b28fa8d6.jpg,01_arrows/x0003__page_1083595128159871__ad_1503102247951737__sha_dc729eb5f458__ad_1503102247951737_image_dbf3b28fa8d6.jpg,arrows,0.7355480939149857,0.8378100395202637,0.10226194560527802,0.018346397206187248,0.0415816567838192,0,0
01_arrows,arrow_maze_or_clip,3,image,89a3d3b4fd2dee1f704fc5e94b2f30c2a6b9e416b1d187ff650c83e0477368fd,page_1083595128159871/images/ad_1508228431029380_image_1d157f146e1e.jpg,01_arrows/x0003__page_1083595128159871__ad_1508228431029380__sha_89a3d3b4fd2d__ad_1508228431029380_image_1d157f146e1e.jpg,arrows,0.7175024673342705,0.8223004341125488,0.10479796677827835,0.025535823777318,0.04736572504043579,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,c86778cfe6018de5b530b54c81bf02651293afb1d64c1f8b48dbc56351839bd8,page_1083595128159871/images/ad_1508349664363168_image_30b36bc3a37f.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1508349664363168__sha_c86778cfe601__ad_1508349664363168_image_30b36bc3a37f.jpg,other_gameplay,0.04220706224441528,0.2997142970561981,0.3419213593006134,0.06953934580087662,0.28882497549057007,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,f83718fbef73927ff774b24111106a0d363170a68eaac1b366e98284d9141c1a,page_1083595128159871/images/ad_1515969613331076_image_0ab7b55c52ec.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1515969613331076__sha_f83718fbef73__ad_1515969613331076_image_0ab7b55c52ec.jpg,arrows,0.033933550119400024,0.3182431161403656,0.2843095660209656,0.23603403568267822,0.16141332685947418,0,0
01_arrows,arrow_maze_or_clip,3,image,9ae145e9681a73097baff7179a51904346af23ec1a52d7077b6ddec792d535cf,page_1083595128159871/images/ad_1520718886419410_image_3190e343db6e.jpg,01_arrows/x0003__page_1083595128159871__ad_1520718886419410__sha_9ae145e9681a__ad_1520718886419410_image_3190e343db6e.jpg,non_game,0.26859939098358154,0.1805674135684967,0.2101619839668274,0.130509153008461,0.47876137495040894,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,814a9addddde4ec219738578477c75e3d9e752e4847fcdaa72c002540cab96aa,page_1083595128159871/images/ad_1521067136343282_image_29f50fa567ab.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1521067136343282__sha_814a9addddde__ad_1521067136343282_image_29f50fa567ab.jpg,non_game,0.3722478747367859,0.15364627540111542,0.15895521640777588,0.15619540214538574,0.5312030911445618,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,82d70679c28918748fd1b37d962f013f59b6781770ccacf5d0630edd081e02a6,page_1083595128159871/images/ad_1522684342698910_image_4742031bef32.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1522684342698910__sha_82d70679c289__ad_1522684342698910_image_4742031bef32.jpg,other_gameplay,0.09818962216377258,0.3952304422855377,0.4934200644493103,0.042837344110012054,0.06851210445165634,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,b732e91cb41675763836482ee0dbb0fa9355c1fdd97532e21cbae2bbd7e457cc,page_1083595128159871/images/ad_1523263932596785_image_77e2699d3287.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1523263932596785__sha_b732e91cb416__ad_1523263932596785_image_77e2699d3287.jpg,other_gameplay,0.04231885075569153,0.21618154644966125,0.32860735058784485,0.16892261803150177,0.2862884998321533,0,0
01_arrows,arrow_maze_or_clip,3,image,792775b7f85100b133a3740061dd076d0dccd1bdba19ee681e2d867b2c1e030d,page_1083595128159871/images/ad_1523967196114575_image_fa09beb916ad.jpg,01_arrows/x0003__page_1083595128159871__ad_1523967196114575__sha_792775b7f851__ad_1523967196114575_image_fa09beb916ad.jpg,arrows,0.5395490080118179,0.6801114678382874,0.14056245982646942,0.10819927603006363,0.07112680375576019,0,0
03_live_action_real_people,vision_or_live_action,3,image,ff23ae0de526daeddd847c70367ffac215a331694b2001210e06991e0e267f63,page_1083595128159871/images/ad_1526018738929501_image_7859ee6f3b0b.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1526018738929501__sha_ff23ae0de526__ad_1526018738929501_image_7859ee6f3b0b.jpg,arrows,0.197496235370636,0.4502064883708954,0.20236706733703613,0.2527102530002594,0.0947161614894867,4,4
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,7082ec9a4a9c00e2e2d14a728151b69c3060ce9464d48522cf311285ea42155a,page_1083595128159871/images/ad_1535388018280296_image_d73efbf462d6.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1535388018280296__sha_7082ec9a4a9c__ad_1535388018280296_image_d73efbf462d6.jpg,non_game,0.24548999965190887,0.19385099411010742,0.10821589827537537,0.22622157633304596,0.47171157598495483,0,0
03_live_action_real_people,vision_or_live_action,3,image,6cc12bad778e700a0beaca060267cfb285ec0558ac37a219c1306e1b237d201b,page_1083595128159871/images/ad_1536853864549242_image_6d6030cd2b1f.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1536853864549242__sha_6cc12bad778e__ad_1536853864549242_image_6d6030cd2b1f.jpg,live_action,0.25381967425346375,0.1805468201637268,0.232304185628891,0.48612385988235474,0.10102514177560806,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,3545bf11f10fdf9ec12933884e7afbdf74234c1b0ede80bbc1d7a72ed2142c7f,page_1083595128159871/images/ad_1539211321324986_image_48f63b6565a7.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1539211321324986__sha_3545bf11f10f__ad_1539211321324986_image_48f63b6565a7.jpg,non_game,0.058441340923309326,0.2983636260032654,0.22356656193733215,0.12126480042934418,0.3568049669265747,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,c8ee3fc5b2a87f910ae67fb95787b73eb67297d026f3b84b5ea6dc97743b21c6,page_1083595128159871/images/ad_1540195691186935_image_f8da6638c9ce.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1540195691186935__sha_c8ee3fc5b2a8__ad_1540195691186935_image_f8da6638c9ce.jpg,other_gameplay,0.2914891541004181,0.29143795371055603,0.5829271078109741,0.06296756118535995,0.06266734004020691,0,0
03_live_action_real_people,vision_or_live_action,3,image,2f8282e19e4c2b36916b68463cc5fd34e30f45a6abd0f44f67e79a6fd799bd6c,page_1083595128159871/images/ad_1543922980698582_image_ad1ab03231be.jpg,03_live_action_real_people/x0003__page_1083595128159871__ad_1543922980698582__sha_2f8282e19e4c__ad_1543922980698582_image_ad1ab03231be.jpg,arrows,0.30358777940273285,0.5175278186798096,0.21394003927707672,0.16705365478992462,0.1014784723520279,3,4
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,2e7e79227917064d3a9556f18c5be52fe6308e3ad6fde5f7462899cfe94d5180,page_1083595128159871/images/ad_1549425360218122_image_6a6f64e467c5.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1549425360218122__sha_2e7e79227917__ad_1549425360218122_image_6a6f64e467c5.jpg,non_game,0.16767972707748413,0.10593698918819427,0.2238156497478485,0.25128382444381714,0.41896355152130127,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,3,image,58081e71a18a81c683df208120fbb76a9d5c5532bfe649f8cb18c0fdaad7122e,page_1083595128159871/images/ad_1550584626761627_image_c29b7b3378cb.jpg,04_non_game_or_uncertain/x0003__page_1083595128159871__ad_1550584626761627__sha_58081e71a18a__ad_1550584626761627_image_c29b7b3378cb.jpg,non_game,0.32328376173973083,0.1166514903306961,0.14366978406906128,0.2081974446773529,0.5314812064170837,0,0
02_other_gameplay,strong_other_gameplay_clip,3,image,f0be1346656d9c5446552152b614d9d3ee5c2f0340d1c95f4a8e3f4767d22a56,page_1083595128159871/images/ad_1551295083302569_image_7ebe232025d6.jpg,02_other_gameplay/x0003__page_1083595128159871__ad_1551295083302569__sha_f0be1346656d__ad_1551295083302569_image_7ebe232025d6.jpg,other_gameplay,0.2219342738389969,0.204366996884346,0.4513920843601227,0.11478307843208313,0.2294578105211258,0,0
